               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,             0.05366,            0.016696,           0.0024345,             0.37833,             0.21225,             0.18501,            0.070463,            0.079095,             0.02815,            0.016143,            0.002377,            0.002377,            0.002377
                 156,            0.052404,            0.016651,           0.0022168,             0.39342,             0.21245,             0.18049,            0.068268,            0.078981,            0.028044,            0.016116,           0.0023275,           0.0023275,           0.0023275
                 157,            0.052391,            0.016696,           0.0022169,             0.41132,             0.22342,             0.18658,            0.071618,            0.078757,            0.028139,            0.016264,            0.002278,            0.002278,            0.002278
                 158,            0.052126,            0.015985,           0.0020992,             0.35942,             0.22449,             0.18498,            0.070558,            0.079274,            0.028159,            0.016496,           0.0022285,           0.0022285,           0.0022285
                 159,            0.053125,            0.016519,            0.002243,             0.41859,             0.21831,             0.18574,            0.070941,            0.079167,            0.028038,             0.01652,            0.002179,            0.002179,            0.002179
                 160,            0.052769,            0.016619,           0.0023253,             0.38758,             0.21999,             0.18537,            0.071715,            0.079158,            0.028072,            0.016344,           0.0021295,           0.0021295,           0.0021295
                 161,            0.052129,            0.016984,           0.0021294,             0.33612,             0.23016,             0.18734,            0.073455,            0.079054,            0.028026,            0.016535,             0.00208,             0.00208,             0.00208
                 162,            0.051693,             0.01731,           0.0021709,             0.34025,             0.22492,             0.18085,             0.07162,            0.079078,            0.028119,            0.016226,           0.0020305,           0.0020305,           0.0020305
                 163,            0.051712,            0.016525,           0.0021078,             0.34525,             0.22926,             0.18226,            0.069954,            0.078973,            0.028188,            0.016295,            0.001981,            0.001981,            0.001981
                 164,             0.05147,            0.016173,           0.0021489,             0.43971,             0.19487,             0.18422,            0.071142,            0.079019,            0.028271,            0.016326,           0.0019315,           0.0019315,           0.0019315
                 165,            0.051008,            0.016256,           0.0021471,             0.43485,             0.20736,             0.18265,            0.068913,            0.079054,            0.028551,            0.016499,            0.001882,            0.001882,            0.001882
                 166,            0.051013,            0.016064,           0.0022249,             0.39481,             0.20785,             0.17869,            0.068103,            0.079252,            0.028558,            0.016512,           0.0018325,           0.0018325,           0.0018325
                 167,            0.051772,            0.016667,           0.0022498,             0.38879,             0.21277,             0.18025,             0.07025,            0.079324,            0.028441,            0.016553,            0.001783,            0.001783,            0.001783
                 168,            0.051126,            0.016331,           0.0022018,             0.33819,             0.21925,             0.17974,            0.069465,            0.079327,            0.028505,            0.016692,           0.0017335,           0.0017335,           0.0017335
                 169,            0.050842,            0.016276,           0.0020408,             0.39083,             0.19573,             0.17534,            0.067219,            0.079445,            0.028471,            0.016586,            0.001684,            0.001684,            0.001684
                 170,             0.05034,            0.016056,           0.0019739,             0.35441,             0.21136,             0.17425,            0.065991,            0.079558,            0.028539,            0.016614,           0.0016345,           0.0016345,           0.0016345
                 171,             0.05008,            0.016121,           0.0019812,             0.37439,              0.1884,             0.17026,            0.065737,            0.079695,            0.028474,            0.016667,            0.001585,            0.001585,            0.001585
                 172,            0.050467,            0.016111,           0.0021077,             0.35278,             0.20123,             0.16578,            0.065531,            0.079778,            0.028801,            0.016618,           0.0015355,           0.0015355,           0.0015355
                 173,            0.050215,            0.016275,            0.002125,             0.38545,             0.20315,             0.17462,             0.06767,            0.079635,            0.028876,            0.016454,            0.001486,            0.001486,            0.001486
                 174,            0.049943,            0.015817,           0.0021052,             0.34912,             0.19795,             0.16909,            0.066699,            0.079748,            0.028988,            0.016499,           0.0014365,           0.0014365,           0.0014365
                 175,            0.050118,            0.016496,           0.0019183,             0.31418,             0.21629,              0.1651,            0.063986,            0.079803,            0.028953,            0.016648,            0.001387,            0.001387,            0.001387
                 176,              0.0497,            0.016384,           0.0019729,             0.35892,             0.20838,             0.16811,             0.06377,            0.079727,            0.029039,            0.016674,           0.0013375,           0.0013375,           0.0013375
                 177,            0.049999,            0.015714,           0.0019994,             0.35761,             0.20373,             0.16645,            0.065348,            0.079743,            0.029058,            0.016765,            0.001288,            0.001288,            0.001288
                 178,             0.04962,            0.015912,           0.0020813,             0.36258,             0.20789,             0.16793,            0.065235,            0.079747,            0.029254,            0.016754,           0.0012385,           0.0012385,           0.0012385
                 179,            0.049533,            0.015873,           0.0019043,             0.34319,             0.19468,             0.16625,            0.065291,            0.079711,            0.029251,             0.01683,            0.001189,            0.001189,            0.001189
                 180,            0.049279,            0.015719,            0.002111,             0.32312,             0.20794,             0.16186,            0.064402,            0.079778,            0.029275,            0.016794,           0.0011395,           0.0011395,           0.0011395
                 181,            0.049349,             0.01559,           0.0020308,             0.37165,             0.18995,             0.16684,            0.064857,            0.079767,            0.029286,            0.016645,             0.00109,             0.00109,             0.00109
                 182,            0.049521,            0.015387,           0.0020747,             0.37592,             0.19006,             0.16589,            0.064953,            0.079912,            0.029402,            0.016625,           0.0010405,           0.0010405,           0.0010405
                 183,            0.049491,            0.015914,           0.0021006,             0.35328,             0.18596,             0.16163,            0.064638,            0.080001,            0.029502,            0.016546,            0.000991,            0.000991,            0.000991
                 184,            0.048999,            0.015754,           0.0019086,              0.3636,             0.19029,             0.16317,            0.064566,            0.079886,            0.029499,            0.016539,           0.0009415,           0.0009415,           0.0009415
                 185,            0.048993,            0.015824,            0.001894,             0.36713,             0.18856,             0.16732,            0.065077,            0.079995,            0.029534,            0.016534,            0.000892,            0.000892,            0.000892
                 186,            0.048796,            0.015448,           0.0017675,             0.36132,             0.18385,             0.16589,            0.062491,            0.080102,            0.029637,            0.016821,           0.0008425,           0.0008425,           0.0008425
                 187,            0.048484,            0.015748,           0.0019399,             0.35441,             0.17825,             0.16429,            0.062279,            0.080135,            0.029682,            0.017057,            0.000793,            0.000793,            0.000793
